Apr 26 11:55:56,798 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization started
Apr 26 11:55:57,048 [main] INFO  org.springframework.security.config.http.HttpSecurityBeanDefinitionParser - Checking sorted filter chain: [Root bean: class [org.springframework.security.web.session.DisableEncodeUrlFilter]; scope=; abstract=false; lazyInit=null; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null, order = 100, Root bean: class [org.springframework.security.web.context.SecurityContextPersistenceFilter]; scope=; abstract=false; lazyInit=null; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null, order = 400, Root bean: class [org.springframework.security.web.session.ConcurrentSessionFilter]; scope=; abstract=false; lazyInit=null; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null, order = 500, Root bean: class [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter]; scope=; abstract=false; lazyInit=null; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null, order = 600, Root bean: class [org.springframework.security.web.header.HeaderWriterFilter]; scope=; abstract=false; lazyInit=null; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null, order = 700, Root bean: class [org.springframework.security.web.authentication.logout.LogoutFilter]; scope=; abstract=false; lazyInit=null; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null, order = 1300, <org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter#0>, order = 2100, Root bean: class [org.springframework.security.web.authentication.www.BasicAuthenticationFilter]; scope=; abstract=false; lazyInit=null; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null, order = 2700, Root bean: class [org.springframework.security.web.savedrequest.RequestCacheAwareFilter]; scope=; abstract=false; lazyInit=null; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null, order = 2800, Root bean: class [null]; scope=; abstract=false; lazyInit=null; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=org.springframework.security.config.http.HttpConfigurationBuilder$SecurityContextHolderAwareRequestFilterBeanFactory#0; factoryMethodName=getBean; initMethodName=null; destroyMethodName=null, order = 2900, Root bean: class [org.springframework.security.web.authentication.AnonymousAuthenticationFilter]; scope=; abstract=false; lazyInit=null; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null, order = 3200, Root bean: class [org.springframework.security.web.session.SessionManagementFilter]; scope=; abstract=false; lazyInit=null; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null, order = 3500, Root bean: class [org.springframework.security.web.access.ExceptionTranslationFilter]; scope=; abstract=false; lazyInit=null; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null, order = 3600, <org.springframework.security.web.access.intercept.FilterSecurityInterceptor#0>, order = 3700]
Apr 26 11:55:57,260 [main] INFO  org.springframework.security.provisioning.JdbcUserDetailsManager - No authentication manager set. Reauthentication of users when changing passwords will not be performed.
Apr 26 11:55:57,335 [main] INFO  org.springframework.security.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@30ec9176, org.springframework.security.web.context.SecurityContextPersistenceFilter@2d07b4ec, org.springframework.security.web.session.ConcurrentSessionFilter@588ac615, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@575cc1f9, org.springframework.security.web.header.HeaderWriterFilter@3ef9d45, org.springframework.security.web.authentication.logout.LogoutFilter@135fe900, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@1deb3f10, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@2c89665d, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@53f3d33c, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@3f0827ab, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@7b5f9ce5, org.springframework.security.web.session.SessionManagementFilter@1c83b65d, org.springframework.security.web.access.ExceptionTranslationFilter@5124fcc2, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@2fefbc32]
Apr 26 11:55:57,348 [main] INFO  org.springframework.security.config.http.DefaultFilterChainValidator - Checking whether login URL '/login' is accessible with your configuration
Apr 26 11:55:57,398 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext initialized in 578 ms
Apr 26 11:55:57,420 [main] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'mvcdispatcher'
Apr 26 11:55:57,990 [main] INFO  org.agentil.uiweb.util.StartupOperations - OS disk used space: 18% (40.95 GB free)
Apr 26 11:55:58,481 [main] INFO  org.agentil.uiweb.util.MainDatabaseConsistencyCheck - DB size before reclaim 2.58 GB
Apr 26 11:55:58,481 [main] INFO  org.agentil.uiweb.util.StartupOperations - OS disk used space: 18% (40.95 GB free)
Apr 26 11:55:58,481 [main] INFO  org.agentil.uiweb.util.MainDatabaseConsistencyCheck - We need at least 100% of DB size (2.58 GB) of free disk space to perform reclaim : 40.95 GB free
Apr 26 11:55:58,481 [main] INFO  org.agentil.uiweb.util.MainDatabaseConsistencyCheck - Reclaim disk space from MONITOR_JOBS_STATISTICS_2
Apr 26 11:56:13,346 [main] INFO  org.agentil.uiweb.util.MainDatabaseConsistencyCheck - Reclaim disk space from BATCH_STATISTICS_2
Apr 26 11:56:13,407 [main] INFO  org.agentil.uiweb.util.MainDatabaseConsistencyCheck - Reclaim disk space took 14925 ms
Apr 26 11:56:13,410 [main] INFO  org.agentil.uiweb.util.MainDatabaseConsistencyCheck - DB size after reclaim 1.19 GB
Apr 26 11:56:13,412 [main] INFO  org.agentil.uiweb.util.PostBackupOperations - Check if first start after upgrade
Apr 26 11:56:13,494 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.6.5.Final
Apr 26 11:56:13,496 [main] INFO  org.hibernate.cfg.Environment - HHH000205: Loaded properties from resource hibernate.properties: {All=the hibernate's properties are in the applicationContext.xml file ! , hibernate.bytecode.use_reflection_optimizer=false}
Apr 26 11:56:13,785 [main] INFO  org.hibernate.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
Apr 26 11:56:13,891 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.agentil.uiweb.persistence.CustomDialect
Apr 26 11:56:14,231 [main] INFO  org.hibernate.id.enhanced.TableGenerator - HHH000398: Explicit segment value for id generator [hibernate_sequences.sequence_name] suggested; using default [default]
Apr 26 11:56:14,234 [main] INFO  org.hibernate.id.enhanced.TableGenerator - HHH000398: Explicit segment value for id generator [hibernate_sequences.sequence_name] suggested; using default [default]
Apr 26 11:56:14,237 [main] INFO  org.hibernate.id.enhanced.TableGenerator - HHH000398: Explicit segment value for id generator [hibernate_sequences.sequence_name] suggested; using default [default]
Apr 26 11:56:15,890 [main] INFO  org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
Apr 26 11:56:16,118 [main] INFO  org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.agentil.commons.commonservices.ALoggingService org.agentil.uiweb.services.configuration.impl.SapUserService.logger
Apr 26 11:56:16,253 [main] INFO  org.quartz.impl.StdSchedulerFactory - Using default implementation for ThreadExecutor
Apr 26 11:56:16,255 [main] INFO  org.quartz.simpl.SimpleThreadPool - Job execution threads will use class loader of thread: main
Apr 26 11:56:16,265 [main] INFO  org.quartz.core.SchedulerSignalerImpl - Initialized Scheduler Signaller of type: class org.quartz.core.SchedulerSignalerImpl
Apr 26 11:56:16,265 [main] INFO  org.quartz.core.QuartzScheduler - Quartz Scheduler v.1.8.6 created.
Apr 26 11:56:16,266 [main] INFO  org.quartz.simpl.RAMJobStore - RAMJobStore initialized.
Apr 26 11:56:16,267 [main] INFO  org.quartz.core.QuartzScheduler - Scheduler meta-data: Quartz Scheduler (v1.8.6) 'DefaultQuartzScheduler' with instanceId 'NON_CLUSTERED'
  Scheduler class: 'org.quartz.core.QuartzScheduler' - running locally.
  NOT STARTED.
  Currently in standby mode.
  Number of jobs executed: 0
  Using thread pool 'org.quartz.simpl.SimpleThreadPool' - with 10 threads.
  Using job-store 'org.quartz.simpl.RAMJobStore' - which does not support persistence. and is not clustered.

Apr 26 11:56:16,267 [main] INFO  org.quartz.impl.StdSchedulerFactory - Quartz scheduler 'DefaultQuartzScheduler' initialized from default resource file in Quartz package: 'quartz.properties'
Apr 26 11:56:16,267 [main] INFO  org.quartz.impl.StdSchedulerFactory - Quartz scheduler version: 1.8.6
Apr 26 11:56:16,267 [main] INFO  org.quartz.core.QuartzScheduler - Scheduler DefaultQuartzScheduler_$_NON_CLUSTERED started.
Apr 26 11:56:16,267 [main] INFO  org.agentil.uiweb.services.maintenance.impl.MaintenanceService - MaintenancePeriod Scheduler initialized
Apr 26 11:56:16,267 [Thread-7] INFO  org.agentil.uiweb.services.maintenance.impl.MaintenanceService$1 - Start maintenance thread
Apr 26 11:56:16,760 [main] INFO  org.apache.tiles.access.TilesAccess - Publishing TilesContext for context: org.springframework.web.servlet.view.tiles3.SpringWildcardServletTilesApplicationContext
Apr 26 11:56:17,023 [main] INFO  org.agentil.uiweb.services.configuration.impl.SecurityService - Set keystore file: /opt/Pro.Monitor-6.8.3_2929/webapps/ROOT/WEB-INF/classes/../../../../certificates/.keystore
Apr 26 11:56:17,023 [main] INFO  org.agentil.uiweb.services.configuration.impl.ContextService - Generation date unreadable
Apr 26 11:56:17,114 [main] WARN  com.agentil.probe.jobs.ProbeMonitorJobs.MonitorJobManager - No runner class defined for MonitorJob class class com.agentil.probe.jobs.ProbeMonitorJobs.WebDispatcherMonitorJob
Apr 26 11:56:17,172 [main] INFO  org.quartz.core.QuartzScheduler - Scheduler DefaultQuartzScheduler_$_NON_CLUSTERED started.
Apr 26 11:56:17,239 [main] ERROR com.agentil.probe.engine.Context - Fail to instanciate object from json {"ID":"657","NAME":"Sybase connections","SCHEDULE":"4","VERSION":"4.0","UPDATE_STATE":"0","UPDATE_INFO":"TO DO","TIMEOUT":"120","TYPE":"62","ENABLED":"true","SUBSYSTEMID":"$MONITOR_ID","SOLUTION":"","DESCRIPTION":"TO DO","HINT":"","MONITOR":"900","MONITORED_VALUES":[],"PARAMETERS":[],"MAX_UNAVAILABLE_TIME":"360","AUTO_CLEAR":"true","Default":[]}
Apr 26 11:56:17,239 [main] ERROR com.agentil.probe.engine.Context - Fail to instanciate object from json {"ID":"658","NAME":"Sybase threads","SCHEDULE":"4","VERSION":"4.0","UPDATE_STATE":"0","UPDATE_INFO":"TO DO","TIMEOUT":"120","TYPE":"63","ENABLED":"true","SUBSYSTEMID":"$MONITOR_ID","SOLUTION":"","DESCRIPTION":"TO DO","HINT":"","MONITOR":"900","MONITORED_VALUES":[],"PARAMETERS":[],"MAX_UNAVAILABLE_TIME":"360","AUTO_CLEAR":"true","Default":[]}
Apr 26 11:56:17,240 [main] ERROR com.agentil.probe.engine.Context - Fail to instanciate object from json {"ID":"700","NAME":"System Users Information","SCHEDULE":"13","VERSION":"4.0","UPDATE_STATE":"0","UPDATE_INFO":"TO DO","TIMEOUT":"120","TYPE":"700","ENABLED":"true","SUBSYSTEMID":"$MONITOR_ID","SOLUTION":"","DESCRIPTION":"TO DO","HINT":"","MONITOR":"700","MONITORED_VALUES":[],"PARAMETERS":[],"MAX_UNAVAILABLE_TIME":"360","AUTO_CLEAR":"true","Default":[]}
Apr 26 11:56:17,240 [main] ERROR com.agentil.probe.engine.Context - Fail to instanciate object from json {"ID":"705","NAME":"System Users Activity","SCHEDULE":"4","VERSION":"4.0","UPDATE_STATE":"0","UPDATE_INFO":"TO DO","TIMEOUT":"120","TYPE":"705","ENABLED":"true","SUBSYSTEMID":"$MONITOR_ID","SOLUTION":"","DESCRIPTION":"TO DO","HINT":"","MONITOR":"705","MONITORED_VALUES":[],"PARAMETERS":[],"MAX_UNAVAILABLE_TIME":"360","AUTO_CLEAR":"true","Default":[]}
Apr 26 11:56:17,269 [main] ERROR com.agentil.probe.engine.Context - Fail to instanciate object from json {"ID":"123","TYPE":"5","NAME":"Check Portal","VERSION":"2.0","DESCRIPTION":"","TIMEOUT":"40","EXPORT_PARAMETERS":[],"PARAMETERS":{},"EDITABLE":"false"}
Apr 26 11:56:17,786 [main] INFO  org.agentil.uiweb.services.configuration.impl.ContextService - Monitoring library loaded from properties in 612 ms
Apr 26 11:56:17,925 [main] INFO  org.agentil.uiweb.services.configuration.impl.UserService - User admin : admin already exist
Apr 26 11:56:17,991 [main] INFO  org.agentil.uiweb.services.configuration.impl.ContextService - Start loading systems 
Apr 26 11:56:17,991 [main] INFO  org.agentil.uiweb.services.configuration.impl.ContextService - End loading systems 
Apr 26 11:56:18,043 [main] INFO  org.agentil.uiweb.services.configuration.impl.LicenseService - Local host IP address : [10.200.98.117], License IP address : [10.200.98.117]
Apr 26 11:56:18,043 [main] INFO  org.agentil.uiweb.services.configuration.impl.LicenseService - License IP matches to /10.200.98.117
Apr 26 11:56:18,287 [main] INFO  org.agentil.uiweb.services.configuration.impl.ContextService - Check config consistency
Apr 26 11:56:18,441 [main] INFO  org.agentil.uiweb.plugins.datadog.DatadogPlugin - DATADOG : Plugin DataDog activated
Apr 26 11:56:18,444 [main] INFO  org.agentil.uiweb.plugins.datadog.DatadogPlugin - DATADOG : Plugin DataDog activated
Apr 26 11:56:18,451 [main] INFO  org.agentil.uiweb.scheduler.ProbeScheduler - Reschedule all groups
Apr 26 11:56:18,453 [main] INFO  org.agentil.uiweb.services.configuration.impl.LicenseService - Local host IP address : [10.200.98.117], License IP address : [10.200.98.117]
Apr 26 11:56:18,453 [main] INFO  org.agentil.uiweb.services.configuration.impl.LicenseService - License IP matches to /10.200.98.117
Apr 26 11:56:18,467 [main] INFO  org.quartz.core.QuartzScheduler - Scheduler DefaultQuartzScheduler_$_NON_CLUSTERED started.
Apr 26 11:56:18,481 [main] INFO  org.agentil.uiweb.services.configuration.impl.GeneralJobLauncher - Schedule retentionJob to run as 0 0/5 * 1/1 * ? *
Apr 26 11:56:18,482 [main] INFO  org.quartz.core.QuartzScheduler - Scheduler DefaultQuartzScheduler_$_NON_CLUSTERED started.
Apr 26 11:56:18,484 [main] INFO  org.agentil.uiweb.services.configuration.impl.GeneralJobLauncher - Schedule agentManagementJob to run as 0/30 * * * * ? *
Apr 26 11:56:18,485 [main] INFO  org.quartz.core.QuartzScheduler - Scheduler DefaultQuartzScheduler_$_NON_CLUSTERED started.
Apr 26 11:56:18,485 [main] INFO  org.agentil.uiweb.services.configuration.impl.GeneralJobLauncher - Schedule internalServerMonitoringJob to run as 0 0/1 * * * ? *
Apr 26 11:56:18,486 [main] INFO  org.quartz.core.QuartzScheduler - Scheduler DefaultQuartzScheduler_$_NON_CLUSTERED started.
Apr 26 11:56:18,486 [main] INFO  org.agentil.uiweb.services.configuration.impl.GeneralJobLauncher - Schedule batchFetcherJob to run as 0/30 * * * * ? *
Apr 26 11:56:18,487 [main] INFO  org.quartz.core.QuartzScheduler - Scheduler DefaultQuartzScheduler_$_NON_CLUSTERED started.
Apr 26 11:56:18,487 [main] INFO  org.agentil.uiweb.services.configuration.impl.GeneralJobLauncher - Schedule AgentMaintenanceJob to run as 0 0/1 * * * ? *
Apr 26 11:56:18,488 [main] INFO  org.quartz.core.QuartzScheduler - Scheduler DefaultQuartzScheduler_$_NON_CLUSTERED started.
Apr 26 11:56:18,488 [main] INFO  org.agentil.uiweb.services.configuration.impl.GeneralJobLauncher - Schedule WorkloadProcessorJob to run as 0/30 * * * * ? *
Apr 26 11:56:18,489 [main] INFO  org.quartz.core.QuartzScheduler - Scheduler DefaultQuartzScheduler_$_NON_CLUSTERED started.
Apr 26 11:56:18,494 [main] INFO  org.agentil.uiweb.scheduler.ProbeScheduler - Reschedule all groups
Apr 26 11:56:18,497 [main] INFO  com.agentil.probe.engine.ThreadWorkerManager - Maximum parallel worker threads : 30
Apr 26 11:56:18,504 [MonitorMetadataService] ERROR org.agentil.uiweb.services.metadata.MonitorMetadataService - Application context not loaded yet, Cannot initialize Monitor Metadata Service
Apr 26 11:56:18,626 [main] INFO  org.agentil.uiweb.controllers.MainScheduler - Probe context monitor jobs size 219
Apr 26 11:56:18,699 [main] INFO  org.agentil.uiweb.controllers.MainScheduler - Jobs size : 219
Apr 26 11:56:18,700 [main] INFO  org.agentil.uiweb.controllers.MainScheduler - Monitors size : 219
Apr 26 11:56:18,700 [main] INFO  org.agentil.uiweb.controllers.MainScheduler - Structure size : 98
Apr 26 11:56:18,700 [main] INFO  org.agentil.uiweb.controllers.MainScheduler - Default template size : 13
Apr 26 11:56:22,909 [main] INFO  org.agentil.uiweb.services.configuration.impl.UpdateService - Package new version generated in 4209 ms
Apr 26 11:56:22,922 [main] INFO  org.agentil.uiweb.services.configuration.impl.UpdateFileDataService - UpdateFile created in 12 ms
Apr 26 11:56:22,981 [main] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 25560 ms
Apr 26 11:56:25,398 [DefaultQuartzScheduler_Worker-1] INFO  org.agentil.uiweb.services.configuration.impl.ReportsService - Delete old reports older than 2023-03-27 00:00:00 : 0 reports in DB  (0 DB reports deleted and 0 reports file deleted in 8 ms ) 
Apr 26 11:56:28,511 [MonitorMetadataService] WARN  org.hibernate.engine.jdbc.spi.SqlExceptionHelper - SQL Warning Code: 10000, SQLState: 01J01
Apr 26 11:56:28,511 [MonitorMetadataService] WARN  org.hibernate.engine.jdbc.spi.SqlExceptionHelper - Database './db/uiweb' not created, connection made to existing database instead.
Apr 26 11:57:06,125 [http-nio-8888-exec-6] INFO  org.agentil.uiweb.services.configuration.impl.ContextService - Agent ip-10-200-98-117.ucp.local fetched configuration for Batch_20230426_115705_1eee4c
Apr 26 11:57:10,134 [http-nio-8888-exec-10] INFO  org.agentil.uiweb.controllers.webservices.MonitorJobResultsHandler - Received 1 results from agent 10.200.98.117 (874 bytes processed in 8 ms, 1/0 threads - 1) 
Apr 26 11:57:11,104 [http-nio-8888-exec-1] INFO  org.agentil.uiweb.controllers.webservices.MonitorJobResultsHandler - Received 3 results from agent 10.200.98.117 (2485 bytes processed in 1 ms, 1/0 threads - 2) 
Apr 26 11:57:12,018 [Thread-31] INFO  org.agentil.uiweb.services.workload.impl.WorkloadService - Batch Batch_20230426_115705_1eee4c is over and returned all 4 results (ip-10-200-98-117.ucp.local)
Apr 26 11:57:18,469 [Thread-17] INFO  org.agentil.uiweb.plugins.datadog.DatadogPlugin - Send license metric for /ucpprd/ucpprd : datadog.marketplace.agentil_software.sap_netweaver.system
Apr 26 11:57:18,469 [Thread-17] INFO  org.agentil.uiweb.plugins.datadog.DatadogPlugin - Send license metric for /ucpprd/prdhana : datadog.marketplace.agentil_software.sap_hana.system
Apr 26 11:58:06,006 [http-nio-8888-exec-8] INFO  org.agentil.uiweb.services.configuration.impl.ContextService - Agent ip-10-200-98-117.ucp.local fetched configuration for Batch_20230426_115805_2d3e4e
Apr 26 11:58:10,126 [http-nio-8888-exec-9] INFO  org.agentil.uiweb.controllers.webservices.MonitorJobResultsHandler - Received 1 results from agent 10.200.98.117 (3207 bytes processed in 15 ms, 1/0 threads - 3) 
Apr 26 11:58:11,036 [http-nio-8888-exec-5] INFO  org.agentil.uiweb.controllers.webservices.MonitorJobResultsHandler - Received 1 results from agent 10.200.98.117 (3181 bytes processed in 23 ms, 1/0 threads - 4) 
Apr 26 11:58:16,147 [http-nio-8888-exec-6] INFO  org.agentil.uiweb.controllers.webservices.MonitorJobResultsHandler - Received 4 results from agent 10.200.98.117 (69638 bytes processed in 4 ms, 1/0 threads - 5) 
Apr 26 11:58:21,462 [http-nio-8888-exec-1] INFO  org.agentil.uiweb.controllers.webservices.MonitorJobResultsHandler - Received 2 results from agent 10.200.98.117 (4688412 bytes processed in 50 ms, 1/0 threads - 6) 
Apr 26 11:58:21,484 [AlarmSender] WARN  com.agentil.probe.threading.ConcurrentQueue$QueueReader - Queue size of thread AlarmSender is 1334
Apr 26 11:58:21,532 [DataDog_plugin] WARN  com.agentil.probe.threading.ConcurrentQueue$QueueReader - Queue size of thread DataDog_plugin is 3259
Apr 26 11:58:22,005 [Thread-32] INFO  org.agentil.uiweb.services.workload.impl.WorkloadService - Batch Batch_20230426_115805_2d3e4e is over and returned all 8 results (ip-10-200-98-117.ucp.local)
Apr 26 11:58:51,538 [DataDog_plugin] WARN  com.agentil.probe.threading.ConcurrentQueue$QueueReader - Queue size of thread DataDog_plugin is 2523
Apr 26 11:59:06,074 [http-nio-8888-exec-9] INFO  org.agentil.uiweb.services.configuration.impl.ContextService - Agent ip-10-200-98-117.ucp.local fetched configuration for Batch_20230426_115905_4a07ab
Apr 26 11:59:10,492 [http-nio-8888-exec-4] INFO  org.agentil.uiweb.controllers.webservices.MonitorJobResultsHandler - Received 1 results from agent 10.200.98.117 (4456 bytes processed in 1 ms, 1/0 threads - 7) 
Apr 26 11:59:16,446 [http-nio-8888-exec-7] INFO  org.agentil.uiweb.controllers.webservices.MonitorJobResultsHandler - Received 3 results from agent 10.200.98.117 (4691074 bytes processed in 174 ms, 1/0 threads - 8) 
Apr 26 11:59:16,451 [AlarmSender] WARN  com.agentil.probe.threading.ConcurrentQueue$QueueReader - Queue size of thread AlarmSender is 3216
Apr 26 11:59:19,004 [Thread-34] INFO  org.agentil.uiweb.services.workload.impl.WorkloadService - Batch Batch_20230426_115905_4a07ab is over and returned all 4 results (ip-10-200-98-117.ucp.local)
Apr 26 11:59:21,555 [DataDog_plugin] WARN  com.agentil.probe.threading.ConcurrentQueue$QueueReader - Queue size of thread DataDog_plugin is 5030
Apr 26 11:59:51,588 [DataDog_plugin] WARN  com.agentil.probe.threading.ConcurrentQueue$QueueReader - Queue size of thread DataDog_plugin is 4218
Apr 26 12:00:06,093 [http-nio-8888-exec-1] INFO  org.agentil.uiweb.services.configuration.impl.ContextService - Agent ip-10-200-98-117.ucp.local fetched configuration for Batch_20230426_120005_6aeb9c
Apr 26 12:00:10,495 [http-nio-8888-exec-5] INFO  org.agentil.uiweb.controllers.webservices.MonitorJobResultsHandler - Received 1 results from agent 10.200.98.117 (2467 bytes processed in 2 ms, 1/0 threads - 9) 
Apr 26 12:00:11,102 [http-nio-8888-exec-4] INFO  org.agentil.uiweb.controllers.webservices.MonitorJobResultsHandler - Received 3 results from agent 10.200.98.117 (24125 bytes processed in 3 ms, 1/0 threads - 10) 
Apr 26 12:00:16,218 [http-nio-8888-exec-6] INFO  org.agentil.uiweb.controllers.webservices.MonitorJobResultsHandler - Received 13 results from agent 10.200.98.117 (84721 bytes processed in 3 ms, 1/0 threads - 11) 
Apr 26 12:00:21,390 [http-nio-8888-exec-8] INFO  org.agentil.uiweb.controllers.webservices.MonitorJobResultsHandler - Received 5 results from agent 10.200.98.117 (195678 bytes processed in 3 ms, 1/0 threads - 12) 
Apr 26 12:00:21,595 [DataDog_plugin] WARN  com.agentil.probe.threading.ConcurrentQueue$QueueReader - Queue size of thread DataDog_plugin is 3540
Apr 26 12:00:26,500 [http-nio-8888-exec-5] INFO  org.agentil.uiweb.controllers.webservices.MonitorJobResultsHandler - Received 1 results from agent 10.200.98.117 (775849 bytes processed in 10 ms, 1/0 threads - 13) 
Apr 26 12:00:51,597 [DataDog_plugin] WARN  com.agentil.probe.threading.ConcurrentQueue$QueueReader - Queue size of thread DataDog_plugin is 3013
Apr 26 12:01:05,002 [DefaultQuartzScheduler_Worker-9] WARN  org.agentil.uiweb.services.workload.impl.WorkloadService - 35 jobs are still pending in batch Batch_20230426_120005_6aeb9c, cannot process batch Batch_20230426_120105_983c11 (ip-10-200-98-117.ucp.local)
Apr 26 12:01:21,609 [DataDog_plugin] WARN  com.agentil.probe.threading.ConcurrentQueue$QueueReader - Queue size of thread DataDog_plugin is 2196
Apr 26 12:01:35,001 [DefaultQuartzScheduler_Worker-6] WARN  org.agentil.uiweb.services.workload.impl.WorkloadService - 35 jobs are still pending in batch Batch_20230426_120005_6aeb9c, cannot process batch Batch_20230426_120105_983c11 (ip-10-200-98-117.ucp.local)
Apr 26 12:01:51,614 [DataDog_plugin] WARN  com.agentil.probe.threading.ConcurrentQueue$QueueReader - Queue size of thread DataDog_plugin is 1388
Apr 26 12:02:05,137 [DefaultQuartzScheduler_Worker-5] WARN  org.agentil.uiweb.services.workload.impl.WorkloadService - 35 jobs are still pending in batch Batch_20230426_120005_6aeb9c, cannot process batch Batch_20230426_120105_983c11 (ip-10-200-98-117.ucp.local)
